Time ,error_voltage,reference_voltage,input_voltage,output_voltage,reward,action,action_values
4.6168,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -9.688526921037448e+200, 'Ki': -9.055281518916878e+200, 'Kd': -7.788790714675288e+200}"
4.6169,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -9.785412190247823e+200, 'Ki': -9.145834334106046e+200, 'Kd': -7.866678621822042e+200}"
4.617,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -9.883266312150301e+200, 'Ki': -9.237292677447106e+200, 'Kd': -7.945345408040263e+200}"
4.6171,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -9.982098975271804e+200, 'Ki': -9.329665604221578e+200, 'Kd': -8.024798862120665e+200}"
4.6172,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.0081919965024522e+201, 'Ki': -9.422962260263794e+200, 'Kd': -8.105046850741872e+200}"
4.6173,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.0182739164674767e+201, 'Ki': -9.517191882866432e+200, 'Kd': -8.18609731924929e+200}"
4.6174,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.0284566556321515e+201, 'Ki': -9.612363801695097e+200, 'Kd': -8.267958292441784e+200}"
4.6175,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.0387412221884731e+201, 'Ki': -9.708487439712048e+200, 'Kd': -8.350637875366202e+200}"
4.6176,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.0491286344103579e+201, 'Ki': -9.805572314109169e+200, 'Kd': -8.434144254119863e+200}"
4.6177,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.0596199207544614e+201, 'Ki': -9.903628037250261e+200, 'Kd': -8.518485696661061e+200}"
4.6178,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.070216119962006e+201, 'Ki': -1.0002664317622765e+201, 'Kd': -8.603670553627672e+200}"
4.6179,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.080918281161626e+201, 'Ki': -1.0102690960798993e+201, 'Kd': -8.689707259163949e+200}"
4.618,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.0917274639732424e+201, 'Ki': -1.0203717870406983e+201, 'Kd': -8.776604331755589e+200}"
4.6181,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.1026447386129747e+201, 'Ki': -1.0305755049111053e+201, 'Kd': -8.864370375073145e+200}"
4.6182,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.1136711859991045e+201, 'Ki': -1.0408812599602163e+201, 'Kd': -8.953014078823876e+200}"
4.6183,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.1248078978590956e+201, 'Ki': -1.0512900725598185e+201, 'Kd': -9.042544219612115e+200}"
4.6184,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.1360559768376866e+201, 'Ki': -1.0618029732854166e+201, 'Kd': -9.132969661808236e+200}"
4.6185,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.1474165366060634e+201, 'Ki': -1.0724210030182708e+201, 'Kd': -9.224299358426318e+200}"
4.6186,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.158890701972124e+201, 'Ki': -1.0831452130484536e+201, 'Kd': -9.316542352010582e+200}"
4.6187,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.1704796089918453e+201, 'Ki': -1.0939766651789381e+201, 'Kd': -9.409707775530688e+200}"
4.6188,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.1821844050817637e+201, 'Ki': -1.1049164318307275e+201, 'Kd': -9.503804853285995e+200}"
4.6189,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.1940062491325814e+201, 'Ki': -1.1159655961490347e+201, 'Kd': -9.598842901818855e+200}"
4.619,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.2059463116239072e+201, 'Ki': -1.1271252521105251e+201, 'Kd': -9.694831330837043e+200}"
4.6191,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.2180057747401462e+201, 'Ki': -1.1383965046316303e+201, 'Kd': -9.791779644145414e+200}"
4.6192,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.2301858324875476e+201, 'Ki': -1.1497804696779467e+201, 'Kd': -9.889697440586867e+200}"
4.6193,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.2424876908124232e+201, 'Ki': -1.1612782743747262e+201, 'Kd': -9.988594414992736e+200}"
4.6194,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.2549125677205474e+201, 'Ki': -1.1728910571184734e+201, 'Kd': -1.0088480359142663e+201}"
4.6195,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.2674616933977527e+201, 'Ki': -1.1846199676896582e+201, 'Kd': -1.018936516273409e+201}"
4.6196,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.2801363103317303e+201, 'Ki': -1.1964661673665547e+201, 'Kd': -1.0291258814361431e+201}"
4.6197,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.2929376734350476e+201, 'Ki': -1.2084308290402203e+201, 'Kd': -1.0394171402505046e+201}"
4.6198,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.3058670501693982e+201, 'Ki': -1.2205151373306225e+201, 'Kd': -1.0498113116530096e+201}"
4.6199,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.318925720671092e+201, 'Ki': -1.2327202887039288e+201, 'Kd': -1.0603094247695397e+201}"
4.62,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.332114977877803e+201, 'Ki': -1.2450474915909682e+201, 'Kd': -1.0709125190172351e+201}"
4.6201,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.345436127656581e+201, 'Ki': -1.257497966506878e+201, 'Kd': -1.0816216442074075e+201}"
4.6202,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.3588904889331468e+201, 'Ki': -1.2700729461719466e+201, 'Kd': -1.0924378606494816e+201}"
4.6203,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.3724793938224783e+201, 'Ki': -1.2827736756336662e+201, 'Kd': -1.1033622392559764e+201}"
4.6204,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.386204187760703e+201, 'Ki': -1.295601412390003e+201, 'Kd': -1.1143958616485362e+201}"
4.6205,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.4000662296383102e+201, 'Ki': -1.3085574265139028e+201, 'Kd': -1.1255398202650215e+201}"
4.6206,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.4140668919346933e+201, 'Ki': -1.3216430007790418e+201, 'Kd': -1.1367952184676717e+201}"
4.6207,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.42820756085404e+201, 'Ki': -1.3348594307868323e+201, 'Kd': -1.1481631706523484e+201}"
4.6208,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.4424896364625806e+201, 'Ki': -1.3482080250947006e+201, 'Kd': -1.159644802358872e+201}"
4.6209,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.4569145328272063e+201, 'Ki': -1.3616901053456475e+201, 'Kd': -1.1712412503824607e+201}"
4.621,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.4714836781554783e+201, 'Ki': -1.375307006399104e+201, 'Kd': -1.1829536628862854e+201}"
4.6211,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.486198514937033e+201, 'Ki': -1.389060076463095e+201, 'Kd': -1.1947831995151482e+201}"
4.6212,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.5010605000864034e+201, 'Ki': -1.402950677227726e+201, 'Kd': -1.2067310315102996e+201}"
4.6213,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.5160711050872675e+201, 'Ki': -1.4169801840000033e+201, 'Kd': -1.2187983418254026e+201}"
4.6214,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.5312318161381402e+201, 'Ki': -1.4311499858400034e+201, 'Kd': -1.2309863252436566e+201}"
4.6215,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.5465441342995215e+201, 'Ki': -1.4454614856984035e+201, 'Kd': -1.2432961884960932e+201}"
4.6216,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.5620095756425167e+201, 'Ki': -1.4599161005553876e+201, 'Kd': -1.2557291503810542e+201}"
4.6217,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.5776296713989419e+201, 'Ki': -1.4745152615609416e+201, 'Kd': -1.2682864418848646e+201}"
4.6218,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.5934059681129312e+201, 'Ki': -1.489260414176551e+201, 'Kd': -1.2809693063037134e+201}"
4.6219,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.6093400277940604e+201, 'Ki': -1.5041530183183163e+201, 'Kd': -1.2937789993667504e+201}"
4.622,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.625433428072001e+201, 'Ki': -1.5191945485014996e+201, 'Kd': -1.306716789360418e+201}"
4.6221,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.6416877623527208e+201, 'Ki': -1.5343864939865146e+201, 'Kd': -1.319783957254022e+201}"
4.6222,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.658104639976248e+201, 'Ki': -1.5497303589263798e+201, 'Kd': -1.332981796826562e+201}"
4.6223,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.6746856863760105e+201, 'Ki': -1.5652276625156436e+201, 'Kd': -1.3463116147948277e+201}"
4.6224,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.6914325432397706e+201, 'Ki': -1.5808799391408002e+201, 'Kd': -1.359774730942776e+201}"
4.6225,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.7083468686721682e+201, 'Ki': -1.5966887385322082e+201, 'Kd': -1.3733724782522037e+201}"
4.6226,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.72543033735889e+201, 'Ki': -1.6126556259175303e+201, 'Kd': -1.3871062030347258e+201}"
4.6227,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.742684640732479e+201, 'Ki': -1.6287821821767055e+201, 'Kd': -1.400977265065073e+201}"
4.6228,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.7601114871398036e+201, 'Ki': -1.6450700039984726e+201, 'Kd': -1.4149870377157237e+201}"
4.6229,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.7777126020112017e+201, 'Ki': -1.6615207040384574e+201, 'Kd': -1.429136908092881e+201}"
4.623,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.7954897280313137e+201, 'Ki': -1.678135911078842e+201, 'Kd': -1.4434282771738096e+201}"
4.6231,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.813444625311627e+201, 'Ki': -1.6949172701896305e+201, 'Kd': -1.4578625599455477e+201}"
4.6232,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.831579071564743e+201, 'Ki': -1.7118664428915268e+201, 'Kd': -1.4724411855450032e+201}"
4.6233,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.8498948622803906e+201, 'Ki': -1.728985107320442e+201, 'Kd': -1.4871655974004532e+201}"
4.6234,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.8683938109031946e+201, 'Ki': -1.7462749583936465e+201, 'Kd': -1.5020372533744578e+201}"
4.6235,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.8870777490122265e+201, 'Ki': -1.763737707977583e+201, 'Kd': -1.5170576259082025e+201}"
4.6236,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -1.905948526502349e+201, 'Ki': -1.781375085057359e+201, 'Kd': -1.5322282021672845e+201}"
4.6237,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -1.9250080117673722e+201, 'Ki': -1.7991888359079324e+201, 'Kd': -1.5475504841889573e+201}"
4.6238,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.944258091885046e+201, 'Ki': -1.8171807242670117e+201, 'Kd': -1.5630259890308468e+201}"
4.6239,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.9637006728038964e+201, 'Ki': -1.8353525315096817e+201, 'Kd': -1.5786562489211554e+201}"
4.624,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -1.9833376795319354e+201, 'Ki': -1.8537060568247785e+201, 'Kd': -1.594442811410367e+201}"
4.6241,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.0031710563272548e+201, 'Ki': -1.8722431173930263e+201, 'Kd': -1.6103872395244707e+201}"
4.6242,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.0232027668905273e+201, 'Ki': -1.8909655485669567e+201, 'Kd': -1.6264911119197155e+201}"
4.6243,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.0434347945594327e+201, 'Ki': -1.9098752040526262e+201, 'Kd': -1.6427560230389128e+201}"
4.6244,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.063869142505027e+201, 'Ki': -1.9289739560931526e+201, 'Kd': -1.659183583269302e+201}"
4.6245,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.0845078339300771e+201, 'Ki': -1.9482636956540842e+201, 'Kd': -1.675775419101995e+201}"
4.6246,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.105352912269378e+201, 'Ki': -1.967746332610625e+201, 'Kd': -1.692533173293015e+201}"
4.6247,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.1264064413920716e+201, 'Ki': -1.9874237959367313e+201, 'Kd': -1.709458505025945e+201}"
4.6248,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.1476705058059922e+201, 'Ki': -2.0072980338960988e+201, 'Kd': -1.7265530900762044e+201}"
4.6249,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.169147210864052e+201, 'Ki': -2.0273710142350599e+201, 'Kd': -1.7438186209769665e+201}"
4.625,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.1908386829726925e+201, 'Ki': -2.0476447243774106e+201, 'Kd': -1.7612568071867363e+201}"
4.6251,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.2127470698024194e+201, 'Ki': -2.0681211716211847e+201, 'Kd': -1.7788693752586037e+201}"
4.6252,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.2348745405004435e+201, 'Ki': -2.0888023833373966e+201, 'Kd': -1.7966580690111898e+201}"
4.6253,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.257223285905448e+201, 'Ki': -2.1096904071707705e+201, 'Kd': -1.8146246497013017e+201}"
4.6254,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.2797955187645024e+201, 'Ki': -2.130787311242478e+201, 'Kd': -1.8327708961983147e+201}"
4.6255,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.3025934739521474e+201, 'Ki': -2.1520951843549028e+201, 'Kd': -1.851098605160298e+201}"
4.6256,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.3256194086916688e+201, 'Ki': -2.173616136198452e+201, 'Kd': -1.8696095912119008e+201}"
4.6257,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.3488756027785856e+201, 'Ki': -2.1953522975604364e+201, 'Kd': -1.8883056871240198e+201}"
4.6258,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.3723643588063714e+201, 'Ki': -2.2173058205360407e+201, 'Kd': -1.90718874399526e+201}"
4.6259,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.396088002394435e+201, 'Ki': -2.2394788787414013e+201, 'Kd': -1.9262606314352128e+201}"
4.626,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.4200488824183794e+201, 'Ki': -2.2618736675288153e+201, 'Kd': -1.945523237749565e+201}"
4.6261,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.4442493712425634e+201, 'Ki': -2.2844924042041035e+201, 'Kd': -1.9649784701270605e+201}"
4.6262,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.468691864954989e+201, 'Ki': -2.3073373282461445e+201, 'Kd': -1.9846282548283312e+201}"
4.6263,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.4933787836045386e+201, 'Ki': -2.330410701528606e+201, 'Kd': -2.0044745373766145e+201}"
4.6264,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.518312571440584e+201, 'Ki': -2.353714808543892e+201, 'Kd': -2.0245192827503805e+201}"
4.6265,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.54349569715499e+201, 'Ki': -2.3772519566293311e+201, 'Kd': -2.0447644755778844e+201}"
4.6266,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.56893065412654e+201, 'Ki': -2.4010244761956243e+201, 'Kd': -2.065212120333663e+201}"
4.6267,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.5946199606678054e+201, 'Ki': -2.4250347209575805e+201, 'Kd': -2.0858642415369996e+201}"
4.6268,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.6205661602744836e+201, 'Ki': -2.4492850681671562e+201, 'Kd': -2.1067228839523696e+201}"
4.6269,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.6467718218772285e+201, 'Ki': -2.473777918848828e+201, 'Kd': -2.1277901127918934e+201}"
4.627,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.673239540096001e+201, 'Ki': -2.498515698037316e+201, 'Kd': -2.1490680139198122e+201}"
4.6271,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.699971935496961e+201, 'Ki': -2.523500855017689e+201, 'Kd': -2.1705586940590103e+201}"
4.6272,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.7269716548519307e+201, 'Ki': -2.548735863567866e+201, 'Kd': -2.1922642809996003e+201}"
4.6273,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -2.75424137140045e+201, 'Ki': -2.574223222203545e+201, 'Kd': -2.2141869238095964e+201}"
4.6274,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.781783785114454e+201, 'Ki': -2.5999654544255803e+201, 'Kd': -2.2363287930476923e+201}"
4.6275,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.809601622965599e+201, 'Ki': -2.625965108969836e+201, 'Kd': -2.2586920809781691e+201}"
4.6276,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.8376976391952545e+201, 'Ki': -2.6522247600595344e+201, 'Kd': -2.2812790017879509e+201}"
4.6277,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.866074615587207e+201, 'Ki': -2.6787470076601296e+201, 'Kd': -2.3040917918058304e+201}"
4.6278,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.894735361743079e+201, 'Ki': -2.705534477736731e+201, 'Kd': -2.3271327097238888e+201}"
4.6279,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.92368271536051e+201, 'Ki': -2.7325898225140984e+201, 'Kd': -2.3504040368211277e+201}"
4.628,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -2.952919542514115e+201, 'Ki': -2.7599157207392394e+201, 'Kd': -2.373908077189339e+201}"
4.6281,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -2.9824487379392563e+201, 'Ki': -2.787514877946632e+201, 'Kd': -2.3976471579612325e+201}"
4.6282,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -3.012273225318649e+201, 'Ki': -2.815390026726098e+201, 'Kd': -2.4216236295408448e+201}"
4.6283,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.042395957571835e+201, 'Ki': -2.843543926993359e+201, 'Kd': -2.445839865836253e+201}"
4.6284,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.0728199171475535e+201, 'Ki': -2.8719793662632925e+201, 'Kd': -2.4702982644946154e+201}"
4.6285,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -3.103548116319029e+201, 'Ki': -2.9006991599259253e+201, 'Kd': -2.4950012471395614e+201}"
4.6286,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.1345835974822194e+201, 'Ki': -2.9297061515251843e+201, 'Kd': -2.519951259610957e+201}"
4.6287,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.1659294334570414e+201, 'Ki': -2.959003213040436e+201, 'Kd': -2.5451507722070665e+201}"
4.6288,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.197588727791612e+201, 'Ki': -2.9885932451708403e+201, 'Kd': -2.570602279929137e+201}"
4.6289,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -3.2295646150695283e+201, 'Ki': -3.0184791776225486e+201, 'Kd': -2.596308302728428e+201}"
4.629,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.2618602612202235e+201, 'Ki': -3.048663969398774e+201, 'Kd': -2.6222713857557125e+201}"
4.6291,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.294478863832426e+201, 'Ki': -3.079150609092762e+201, 'Kd': -2.6484940996132696e+201}"
4.6292,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.32742365247075e+201, 'Ki': -3.1099421151836896e+201, 'Kd': -2.674979040609402e+201}"
4.6293,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.3606978889954574e+201, 'Ki': -3.1410415363355267e+201, 'Kd': -2.701728831015496e+201}"
4.6294,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -3.394304867885412e+201, 'Ki': -3.172451951698882e+201, 'Kd': -2.728746119325651e+201}"
4.6295,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -3.428247916564266e+201, 'Ki': -3.204176471215871e+201, 'Kd': -2.7560335805189076e+201}"
4.6296,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.4625303957299087e+201, 'Ki': -3.2362182359280295e+201, 'Kd': -2.7835939163240966e+201}"
4.6297,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.497155699687208e+201, 'Ki': -3.2685804182873096e+201, 'Kd': -2.8114298554873377e+201}"
4.6298,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.53212725668408e+201, 'Ki': -3.3012662224701825e+201, 'Kd': -2.839544154042211e+201}"
4.6299,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.567448529250921e+201, 'Ki': -3.334278884694884e+201, 'Kd': -2.867939595582633e+201}"
4.63,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.60312301454343e+201, 'Ki': -3.367621673541833e+201, 'Kd': -2.896618991538459e+201}"
4.6301,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -3.6391542446888644e+201, 'Ki': -3.4012978902772517e+201, 'Kd': -2.9255851814538435e+201}"
4.6302,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -3.675545787135753e+201, 'Ki': -3.4353108691800244e+201, 'Kd': -2.954841033268382e+201}"
4.6303,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.7123012450071105e+201, 'Ki': -3.4696639778718245e+201, 'Kd': -2.984389443601066e+201}"
4.6304,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.7494242574571817e+201, 'Ki': -3.504360617650543e+201, 'Kd': -3.014233338037077e+201}"
4.6305,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.7869185000317537e+201, 'Ki': -3.539404223827048e+201, 'Kd': -3.0443756714174477e+201}"
4.6306,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.8247876850320715e+201, 'Ki': -3.5747982660653187e+201, 'Kd': -3.074819428131622e+201}"
4.6307,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -3.8630355618823923e+201, 'Ki': -3.610546248725972e+201, 'Kd': -3.105567622412938e+201}"
4.6308,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.901665917501216e+201, 'Ki': -3.646651711213232e+201, 'Kd': -3.1366232986370677e+201}"
4.6309,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -3.9406825766762285e+201, 'Ki': -3.683118228325364e+201, 'Kd': -3.1679895316234386e+201}"
4.631,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -3.980089402442991e+201, 'Ki': -3.7199494106086175e+201, 'Kd': -3.199669426939673e+201}"
4.6311,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -4.019890296467421e+201, 'Ki': -3.757148904714704e+201, 'Kd': -3.23166612120907e+201}"
4.6312,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.060089199432095e+201, 'Ki': -3.7947203937618507e+201, 'Kd': -3.2639827824211604e+201}"
4.6313,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.100690091426416e+201, 'Ki': -3.832667597699469e+201, 'Kd': -3.296622610245372e+201}"
4.6314,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.1416969923406804e+201, 'Ki': -3.8709942736764636e+201, 'Kd': -3.329588836347826e+201}"
4.6315,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -4.183113962264087e+201, 'Ki': -3.909704216413228e+201, 'Kd': -3.3628847247113043e+201}"
4.6316,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.224945101886728e+201, 'Ki': -3.9488012585773605e+201, 'Kd': -3.3965135719584173e+201}"
4.6317,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.267194552905595e+201, 'Ki': -3.988289271163134e+201, 'Kd': -3.4304787076780017e+201}"
4.6318,15.40362668,,100,32.59637332,31.59637332,2,"{'Kp': -4.309866498434651e+201, 'Ki': -4.0281721638747656e+201, 'Kd': -3.464783494754782e+201}"
4.6319,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.3529651634189973e+201, 'Ki': -4.068453885513513e+201, 'Kd': -3.4994313297023295e+201}"
4.632,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.3964948150531875e+201, 'Ki': -4.1091384243686483e+201, 'Kd': -3.534425642999353e+201}"
4.6321,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -4.4404597632037193e+201, 'Ki': -4.1502298086123345e+201, 'Kd': -3.5697698994293463e+201}"
4.6322,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -4.4848643608357567e+201, 'Ki': -4.1917321066984577e+201, 'Kd': -3.60546759842364e+201}"
4.6323,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.5297130044441144e+201, 'Ki': -4.233649427765442e+201, 'Kd': -3.6415222744078765e+201}"
4.6324,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.5750101344885553e+201, 'Ki': -4.275985922043097e+201, 'Kd': -3.6779374971519553e+201}"
4.6325,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -4.6207602358334407e+201, 'Ki': -4.3187457812635276e+201, 'Kd': -3.7147168721234746e+201}"
4.6326,15.40362668,,100,32.59637332,31.59637332,0,"{'Kp': -4.666967838191775e+201, 'Ki': -4.361933239076163e+201, 'Kd': -3.7518640408447095e+201}"
4.6327,15.40362668,,100,32.59637332,31.59637332,1,"{'Kp': -4.7136375165736926e+201, 'Ki': -4.405552571466925e+201, 'Kd': -3.789382681253157e+201}"
